term_id,term_rank,term_str,n,num,stop,p_stem,pos_max,tfidf_mean,tfidf_sum,tfidf_median,tfidf_max
3081,2440,direction,7,0,0,direct,NN,0.005663502390462158,0.045308019123697266,0.004777811885096303,0.011802808794335862
3082,7307,directions,1,0,0,direct,NNS,0.006677949905696253,0.006677949905696253,0.006677949905696253,0.006677949905696253
3083,7334,director,1,0,0,director,NN,0.005937451428250096,0.005937451428250096,0.005937451428250096,0.005937451428250096
3084,784,dirt,32,0,0,dirt,NN,0.013989278368466402,0.19584989715852963,0.009746569132373326,0.03770040451837326
3085,543,dirty,54,0,0,dirti,NN,0.005399503481207446,0.2105806357670904,0.004574024666843071,0.015385355697563056
3086,6375,dis,2,0,0,di,NN,0.007920832687519063,0.015841665375038127,0.007920832687519063,0.008902174790397531
3087,7293,disabilities,1,0,0,disabl,NNS,0.009469375911292759,0.009469375911292759,0.009469375911292759,0.009469375911292759
3088,2380,disagree,7,0,0,disagre,VBP,0.014379787632728219,0.057519150530912874,0.012926001994573713,0.02857214533029373
3089,1514,disappear,13,0,0,disappear,VBP,0.007155364485219415,0.07870900933741357,0.006062366953037653,0.016339770156685175
3090,6372,disappeared,2,0,0,disappear,VBD,0.004943688089904326,0.014831064269712979,0.003024331683446551,0.008782400902819877
3091,3963,disappearing,3,0,0,disappear,NN,0.011855908680919292,0.035567726042757875,0.012277883849215849,0.012920704993153852
3092,7251,disappointed,1,0,0,disappoint,VBN,0.006472474523982522,0.006472474523982522,0.006472474523982522,0.006472474523982522
3093,7254,disappointment,1,0,0,disappoint,NN,0.006472474523982522,0.006472474523982522,0.006472474523982522,0.006472474523982522
3094,7252,disarray,1,0,0,disarray,NN,0.004408646569479114,0.004408646569479114,0.004408646569479114,0.004408646569479114
3095,3593,disaster,4,0,0,disast,NN,0.00983065265847589,0.03932261063390356,0.010128047317729805,0.01572426789989319
3096,7401,disc,1,0,0,disc,NN,0.0055670622087184264,0.0055670622087184264,0.0055670622087184264,0.0055670622087184264
3097,3727,disco,4,0,0,disco,NN,0.010922783679593392,0.04369113471837357,0.011156995455399396,0.012331136405705713
3098,7398,disconnected,1,0,0,disconnect,VBN,0.009816586361373492,0.009816586361373492,0.009816586361373492,0.009816586361373492
3099,7403,disconnectin,1,0,0,disconnectin,NN,0.0063061582621243,0.0063061582621243,0.0063061582621243,0.0063061582621243
3100,7416,discotheque,1,0,0,discothequ,NN,0.01082711731033841,0.01082711731033841,0.01082711731033841,0.01082711731033841
3101,7381,discothèque,1,0,0,discothèqu,NN,0.01924820855171273,0.01924820855171273,0.01924820855171273,0.01924820855171273
3102,7357,discount,1,0,0,discount,NN,0.010369633480324112,0.010369633480324112,0.010369633480324112,0.010369633480324112
3103,6325,discouraged,2,0,0,discourag,VBN,0.005675227614771527,0.011350455229543054,0.005675227614771527,0.0062951093160668265
3104,7363,discovered,1,0,0,discov,VBD,0.010225610793097388,0.010225610793097388,0.010225610793097388,0.010225610793097388
3105,7599,discovering,1,0,0,discov,VBG,0.01090731817930388,0.01090731817930388,0.01090731817930388,0.01090731817930388
3106,7776,discreet,1,0,0,discreet,NN,0.006292683564983009,0.006292683564983009,0.006292683564983009,0.006292683564983009
3107,6289,discriminate,2,0,0,discrimin,NN,0.005171564475035889,0.010343128950071778,0.005171564475035889,0.006560659833121754
3108,7857,discrimination,1,0,0,discrimin,NN,0.00686474570725419,0.00686474570725419,0.00686474570725419,0.00686474570725419
3109,7856,discuss,1,0,0,discuss,VB,0.007709361016785466,0.007709361016785466,0.007709361016785466,0.007709361016785466
3110,3865,discussion,3,0,0,discuss,NN,0.004162221538052158,0.012486664614156474,0.004106247343914119,0.004745874334023819
3111,7795,discussions,1,0,0,discuss,NNS,0.009349129867974754,0.009349129867974754,0.009349129867974754,0.009349129867974754
3112,3687,disease,4,0,0,diseas,NN,0.009927439974695494,0.029782319924086482,0.009277649074031525,0.016452364357949237
3113,2813,disguise,5,0,0,disguis,NN,0.0061771811607798585,0.030885905803899293,0.004698757121497968,0.011230029520380144
3114,7792,dishes,1,0,0,dish,NNS,0.011459050227284233,0.011459050227284233,0.011459050227284233,0.011459050227284233
3115,7817,dishonest,1,0,0,dishonest,JJS,0.0032401297950343955,0.006480259590068791,0.0032401297950343955,0.0032401297950343955
3116,7812,dismantle,1,0,0,dismantl,IN,0.00517570458420395,0.00517570458420395,0.00517570458420395,0.00517570458420395
3117,7801,disown,1,0,0,disown,IN,0.006739075305290727,0.006739075305290727,0.006739075305290727,0.006739075305290727
3118,7800,disowned,1,0,0,disown,VBD,0.011971446782162797,0.011971446782162797,0.011971446782162797,0.011971446782162797
3119,7864,dispatch,1,0,0,dispatch,NN,0.005751906071117281,0.005751906071117281,0.005751906071117281,0.005751906071117281
3120,7915,disposable,1,0,0,dispos,JJ,0.010155089339351888,0.010155089339351888,0.010155089339351888,0.010155089339351888
3121,1923,disrespect,9,0,0,disrespect,NN,0.007033482184483477,0.04923437529138434,0.005706189859776606,0.01679902294718233
3122,6274,disrespectful,2,0,0,disrespect,JJ,0.012383083418586387,0.024766166837172775,0.012383083418586387,0.020983697720222752
3123,2518,diss,6,0,0,diss,JJ,0.005022353867840409,0.030134123207042455,0.004757156044774523,0.007295705919287556
3124,7928,dissect,1,0,0,dissect,NN,0.004608725991255161,0.004608725991255161,0.004608725991255161,0.004608725991255161
3125,7881,dissin,1,0,0,dissin,NN,0.0063469308370949305,0.0063469308370949305,0.0063469308370949305,0.0063469308370949305
3126,1808,distance,10,0,0,distanc,NN,0.0073403848623337375,0.07340384862333738,0.005853375772590109,0.011859609197634438
3127,6268,distant,2,0,0,distant,JJ,0.020240384250254623,0.020240384250254623,0.020240384250254623,0.020240384250254623
3128,6267,distorted,2,0,0,distort,JJ,0.008989196240199717,0.017978392480399435,0.008989196240199717,0.013489519963000341
3129,7885,distortion,1,0,0,distort,NN,0.01465162143488581,0.01465162143488581,0.01465162143488581,0.01465162143488581
3130,6295,distraction,2,0,0,distract,NN,0.00918396085152215,0.0183679217030443,0.00918396085152215,0.012072812386977473
3131,6296,distress,2,0,0,distress,NN,0.010852736170981918,0.021705472341963836,0.010852736170981918,0.016320653782395472
3132,6322,disturb,2,0,0,disturb,NN,0.007735600224817828,0.015471200449635656,0.007735600224817828,0.012072812386977473
3133,2158,disturbia,8,0,0,disturbia,NN,0.07853269089098794,0.07853269089098794,0.07853269089098794,0.07853269089098794
3134,6321,disturbing,2,0,0,disturb,VBG,0.005788364681128522,0.011576729362257045,0.005788364681128522,0.006191910802688681
3135,7652,ditch,1,0,0,ditch,VBP,0.012119242421448757,0.012119242421448757,0.012119242421448757,0.012119242421448757
3136,6316,ditz,2,0,0,ditz,NN,0.009217451982510321,0.009217451982510321,0.009217451982510321,0.009217451982510321
3137,1074,diva,20,0,0,diva,NN,0.021009237311185872,0.12605542386711524,0.007656624233315916,0.08621318268017523
3138,6312,divas,2,0,0,diva,NN,0.006289660526766307,0.012579321053532613,0.006289660526766307,0.007013119131957736
3139,1283,dive,16,0,0,dive,VBP,0.006772961770951342,0.08804850302236744,0.006003385429853151,0.016348504965225098
3140,7615,diver,1,0,0,diver,NN,0.008843771496732876,0.008843771496732876,0.008843771496732876,0.008843771496732876
3141,6309,divide,2,0,0,divid,VB,0.01230523161244618,0.02461046322489236,0.01230523161244618,0.01915902835324686
3142,3957,divided,3,0,0,divid,VBD,0.006887564569493021,0.013775129138986042,0.006887564569493021,0.007013119131957736
3143,7607,divin,1,0,0,divin,VB,0.006995192181501301,0.006995192181501301,0.006995192181501301,0.006995192181501301
3144,2844,divine,5,0,0,divin,NN,0.011961188917077283,0.04784475566830913,0.01378376612348749,0.014828581753696744
3145,7605,diving,1,0,0,dive,VBG,0.0063061582621243,0.0063061582621243,0.0063061582621243,0.0063061582621243
3146,7639,division,1,0,0,divis,NN,0.007629471265316186,0.007629471265316186,0.007629471265316186,0.007629471265316186
3147,7638,divorced,1,0,0,divorc,VBN,0.014158538021211768,0.014158538021211768,0.014158538021211768,0.014158538021211768
3148,3689,dixie,4,0,0,dixi,NN,0.009927134526409162,0.03970853810563665,0.00929886477368786,0.013945928077881461
3149,2841,dizzy,5,0,0,dizzi,JJ,0.007745866293231131,0.038729331466155655,0.006847578975841552,0.013612156994400175
3150,675,dj,39,0,0,dj,NN,0.00788865276659229,0.19721631916480728,0.0052799860059386024,0.02812792544981837
3151,7629,django,1,0,0,django,NN,0.004645072410744555,0.004645072410744555,0.004645072410744555,0.004645072410744555
3152,3688,djs,4,0,0,dj,NN,0.011491784663163992,0.034475353989491975,0.011372602090748321,0.012820024175025379
3153,7745,dl,1,0,0,dl,NN,0.006603084996439568,0.006603084996439568,0.006603084996439568,0.006603084996439568
3154,7740,dleague,1,0,0,dleagu,NN,0.0067545319000276325,0.0067545319000276325,0.0067545319000276325,0.0067545319000276325
3155,1282,dm,16,0,0,dm,NN,0.01729858618399239,0.12109010328794671,0.003962033713958097,0.0944945040779006
3156,7772,dmac,1,0,0,dmac,NN,0.008414216881177279,0.008414216881177279,0.008414216881177279,0.008414216881177279
3157,7759,dms,1,0,0,dm,NN,0.009439025347474511,0.009439025347474511,0.009439025347474511,0.009439025347474511
3158,987,dna,23,0,0,dna,NN,0.0207760892397587,0.1038804461987935,0.01444376787187157,0.05865145986066435
3159,7706,dnice,1,0,0,dnice,NN,0.008870409362686892,0.008870409362686892,0.008870409362686892,0.008870409362686892
3160,43,do,1166,0,1,do,VBP,0.0022785940868355736,1.0641034385522128,0.0015980233498315117,0.02692483527797512
3161,7697,doa,1,0,0,doa,NN,0.004028694813149176,0.004028694813149176,0.004028694813149176,0.004028694813149176
3162,6446,doc,2,0,0,doc,NN,0.006952875791745456,0.013905751583490913,0.006952875791745456,0.009977154387728554
3163,7722,dock,1,0,0,dock,NN,0.015258942530632372,0.015258942530632372,0.015258942530632372,0.015258942530632372
3164,6695,docked,1,0,0,dock,VBN,0.011548925131027638,0.011548925131027638,0.011548925131027638,0.011548925131027638
3165,1237,doctor,17,0,0,doctor,NN,0.01402628934707786,0.11221031477662288,0.011127402573843662,0.05130366636733931
3166,6711,doctored,1,0,0,doctor,VBD,0.008002651925032737,0.008002651925032737,0.008002651925032737,0.008002651925032737
3167,3737,doctors,3,0,0,doctor,NNS,0.009586407567591979,0.028759222702775936,0.007455754240762494,0.016129768978381604
3168,6469,dodged,2,0,0,dodg,VBD,0.005812424977293143,0.011624849954586286,0.005812424977293143,0.007776311508082549
3169,3751,dodgin,3,0,0,dodgin,NN,0.005101949816402481,0.015305849449207442,0.003862057361020948,0.007581734727165547
3170,6885,dodo,1,0,0,dodo,VB,0.004804202134440535,0.004804202134440535,0.004804202134440535,0.004804202134440535
3171,6868,dodouble,1,0,0,dodoubl,JJ,0.008319140984214823,0.008319140984214823,0.008319140984214823,0.008319140984214823
3172,6754,doe,1,0,0,doe,NN,0.009719392437003458,0.009719392437003458,0.009719392437003458,0.009719392437003458
3173,719,does,36,0,1,doe,VBZ,0.007012582521741681,0.19635231060876707,0.005859475330442555,0.023221982590229902
3174,514,doesnt,57,0,0,doesnt,VBZ,0.008936886018545996,0.3217278966676559,0.005711664720136131,0.05318323688852275
3175,777,dog,33,0,0,dog,NN,0.004043645571059523,0.11726572156072616,0.003423967460769265,0.009189532503180322
3176,6871,dogg,1,0,0,dogg,NN,0.008817293138958227,0.008817293138958227,0.008817293138958227,0.008817293138958227
3177,6864,doggy,1,0,0,doggi,NN,0.008817293138958227,0.008817293138958227,0.008817293138958227,0.008817293138958227
3178,6893,doggystyle,1,0,0,doggystyl,NN,0.0033983880626581833,0.006796776125316367,0.0033983880626581833,0.0033983880626581833
3179,6831,doghouse,1,0,0,doghous,NN,0.005433534886369091,0.005433534886369091,0.005433534886369091,0.005433534886369091
3180,1310,dogs,16,0,0,dog,NNS,0.008379423148973782,0.09217365463871159,0.009151842419489534,0.01722699749550971
3181,6825,dogsll,1,0,0,dogsll,NNS,0.0029607457029653603,0.0059214914059307205,0.0029607457029653603,0.0029607457029653603
3182,6848,dogwood,1,0,0,dogwood,NN,0.011971446782162797,0.011971446782162797,0.011971446782162797,0.011971446782162797
3183,6475,doh,2,0,0,doh,NN,0.007007117994166924,0.014014235988333849,0.007007117994166924,0.007822325185645167
3184,6623,doheny,1,0,0,doheni,NN,0.007182868069297677,0.007182868069297677,0.007182868069297677,0.007182868069297677
3185,437,doin,70,0,0,doin,NN,0.004847442084223102,0.2472195462953782,0.0036181454161231326,0.03891212994698463
3186,372,doing,87,0,1,do,VBG,0.005330964764241705,0.35184367443995257,0.003928795665009216,0.023945361124897428
3187,3709,doja,4,0,0,doja,NN,0.01204556981437457,0.02409113962874914,0.01204556981437457,0.018318331958993538
3188,6620,dolce,1,0,0,dolc,NN,0.007729595560136608,0.007729595560136608,0.007729595560136608,0.007729595560136608
3189,6636,dolces,1,0,0,dolc,NNS,0.006097258609548754,0.006097258609548754,0.006097258609548754,0.006097258609548754
3190,2373,doll,7,0,0,doll,NN,0.005955422903621552,0.047643383228972415,0.0056375560140017175,0.009864183195266205
3191,2792,dolla,5,0,0,dolla,NN,0.009318090730746012,0.03727236292298405,0.0072276472582354385,0.019283258576823753
3192,711,dollar,37,0,0,dollar,NN,0.0059493330911536526,0.1487333272788413,0.004007865025233188,0.023439937874848642
3193,922,dollars,26,0,0,dollar,NNS,0.0054157917161766515,0.10831583432353303,0.0039874916992498986,0.017214093327204888
3194,6652,dollarsi,1,0,0,dollarsi,NN,0.006199949280867469,0.006199949280867469,0.006199949280867469,0.006199949280867469
3195,6503,dolo,2,0,0,dolo,NN,0.006170619738749874,0.012341239477499748,0.006170619738749874,0.006643080182784088
3196,6639,dolphin,1,0,0,dolphin,JJ,0.0041654539015729105,0.0041654539015729105,0.0041654539015729105,0.0041654539015729105
3197,6502,dom,2,0,0,dom,NN,0.007098506134376053,0.014197012268752106,0.007098506134376053,0.008474185617782265
3198,6490,domain,2,0,0,domain,NN,0.005644942843954753,0.011289885687909507,0.005644942843954753,0.007165165075198013
3199,6727,dome,1,0,0,dome,JJ,0.0056634152084847076,0.0056634152084847076,0.0056634152084847076,0.0056634152084847076
3200,6723,domeless,1,0,0,domeless,NN,0.004286718935097595,0.004286718935097595,0.004286718935097595,0.004286718935097595
3201,6697,domesticate,1,0,0,domest,VB,0.005103944381996616,0.005103944381996616,0.005103944381996616,0.005103944381996616
3202,6487,dominate,2,0,0,domin,VB,0.005798538026841762,0.011597076053683524,0.005798538026841762,0.007426814361651873
3203,6486,dominican,2,0,0,dominican,JJ,0.006804021195519268,0.013608042391038536,0.006804021195519268,0.008288231701404598
3204,6664,dominicanos,1,0,0,dominicano,NNS,0.0045377132641171766,0.0045377132641171766,0.0045377132641171766,0.0045377132641171766
3205,6693,dominique,1,0,0,dominiqu,NN,0.004441894281164476,0.004441894281164476,0.004441894281164476,0.004441894281164476
3206,6484,domino,2,0,0,domino,NN,0.010548250299241162,0.021096500598482323,0.010548250299241162,0.014138748196513725
3207,2151,don,8,0,1,don,NN,0.005148008598426242,0.04118406878740993,0.004689539937521942,0.007914286517132187
3208,6987,donatin,1,0,0,donatin,NN,0.005443578388931696,0.005443578388931696,0.005443578388931696,0.005443578388931696
3209,210,done,173,0,0,done,VBN,0.0039458957044454,0.453778006011221,0.0030704099585362366,0.02351803372495841
3210,7138,donk,1,0,0,donk,NN,0.008319140984214823,0.008319140984214823,0.008319140984214823,0.008319140984214823
3211,7125,donkey,1,0,0,donkey,NN,0.010709003303316537,0.010709003303316537,0.010709003303316537,0.010709003303316537
3212,7123,donna,1,0,0,donna,NN,0.0030216524717120766,0.006043304943424153,0.0030216524717120766,0.0030216524717120766
3213,7152,donor,1,0,0,donor,NN,0.005413558655169205,0.005413558655169205,0.005413558655169205,0.005413558655169205
3214,18,dont,2180,0,0,dont,VBP,0.0013229155605173053,0.879738847744008,0.0009851150250721236,0.011902210251640632
3215,7158,donta,1,0,0,donta,JJ,0.0056634152084847076,0.0056634152084847076,0.0056634152084847076,0.0056634152084847076
3216,6476,donuts,2,0,0,donut,NNS,0.004364816628980562,0.013094449886941684,0.003515462469647273,0.0060635249476471385
3217,1695,doo,11,0,0,doo,NN,0.029012012780143634,0.0870360383404309,0.03656080968433164,0.04591357495241648
3218,7091,doodoo,1,0,0,doodoo,NN,0.01137056335294227,0.01137056335294227,0.01137056335294227,0.01137056335294227
3219,2952,doodoodoo,5,0,0,doodoodoo,NN,0.03958546218571752,0.07917092437143504,0.03958546218571752,0.05875435361662371
3220,2953,doodoodoodoo,5,0,0,doodoodoodoo,NN,0.05685281676471134,0.05685281676471134,0.05685281676471134,0.05685281676471134
3221,7088,doodoodoodoodoodoodoodoo,1,0,0,doodoodoodoodoodoodoodoo,NN,0.00616103746529717,0.00616103746529717,0.00616103746529717,0.00616103746529717
3222,7112,dookie,1,0,0,dooki,NN,0.005443578388931696,0.005443578388931696,0.005443578388931696,0.005443578388931696
3223,6407,doomed,2,0,0,doom,VBN,0.007952777318937568,0.015905554637875137,0.007952777318937568,0.012412891609145854
3224,380,door,85,0,0,door,NN,0.0048216525598535065,0.34715898430945247,0.004066084533427321,0.012406578843887218
3225,7104,doorbell,1,0,0,doorbel,NN,0.018067336861423606,0.018067336861423606,0.018067336861423606,0.018067336861423606
3226,7101,doorknob,1,0,0,doorknob,NN,0.007235813042781444,0.007235813042781444,0.007235813042781444,0.007235813042781444
